audio	sentence	native_lang
14_7216_1_142_02_211112-150554_bem_5da_elicit_0.wav	Bushe namaayo uyu wikele kunuma yabakashana epo alala pantu ekele apa?	toi
22_7919_4_221_01_211113-005223_bem_004_elicit_2.wav	bonse aba ikele pa cende apa ba kalamba	nbl
16_6212_4_161_01_220110-132830_bem_5da_elicit_2.wav	Emukwai kwena acila eshamo ukumona efyo filemulinga epo talashita.	tog
33_4890_3_332_02_211110-134105_bem_b14_elicit_1.wav	Elyo kabili pa muulu wa menshi makasa pali ifi bumbwa fya kupanga ifya buuta ifili pali konkili.	nse
27_3333_2_271_01_211110-202659_bem_0cc_elicit_1.wav	Abaleshana mwanakashi nomwaume kunuma yabo kuli itenti mumbali muli abantu abaletamba.	leh
17_7963_4_171_01_211110-082313_bem_947_elicit_2.wav	Imo imbwa pali ishi shibili iyafita itali ukucila inankwe.	toi
27_3274_4_271_01_211110-160134_bem_0cc_elicit_2.wav	Balemupela beuti yakulanga ati ewawina nendalama alesenda.	leh
27_9008_1_272_02_211113-012051_bem_e72_elicit_0.wav	Ulu balecita ifi bali mukati ukuti bakopwe ififine bali.	leh
7_1617_0_71_01_170101-061300_bem_74d_elicit_0.wav	abantu babili baleensha ifitukutuku pamusebo.	toi
16_6350_4_161_01_220111-120552_bem_5da_elicit_2.wav	Kwena amabumba yabana aya yafuma kukalale ukwapusana pusana eko beshile mukucimfyanya mubwangalo ubu.	toi
32_4655_0_321_01_211112-185025_bem_e94_elicit_0.wav	Banamayo babili nabailoleshya bale shimika ilyashi	nya
14_7114_3_142_02_211112-110638_bem_5da_elicit_1.wav	Bushe uyu shitaata nikapokola nangula mubomfi fye?	toi
13_6994_2_131_01_211031-160906_bem_9ed_elicit_1.wav	Filemoneka kwati nababikapo ifintu pa meenshi. Pantu bali pa meenshi nomba nabeminina pacintu.	nya
12_2797_2_121_01_211026-020713_bem_bd6_elicit_1.wav	ehe elyo ni mwi lungu ile endela	lam
18_12179_4_181_01_211115-110813_bem_5da_elicit_2.wav	Icakuti ngawafika pang'anda yamuntu uleumfwa na icipale cakwenda kumulandufye na ubusaka usangilepo.	toi
16_7587_0_161_01_211109-103510_bem_74d_elicit_0.wav	pali imbwa shitatu mupanga ayafita ayakashikisha neyakashika panono	toi
22_2091_4_221_01_211110-130831_bem_50c_elicit_2.wav	Kumpela kuli fimuti	lam
33_4881_3_332_02_211110-131948_bem_b14_elicit_1.wav	Elo kabili babili pali aba balumendo kabili umo alemoneka uwacepako umushinku pa mubiye.	nse
13_3230_1_132_02_211025-214450_bem_9ed_elicit_0.wav	Nafwala nefya ku fwala ifya kui cinga kumpepo. Nafwala nefi sote fibili ku mutwe.	nya
22_7799_1_222_02_211112-065452_bem_50c_elicit_0.wav	namayo ali paka shalemuko	lam
19_1221_3_192_02_211109-174909_bem_d8d_elicit_1.wav	Uyu namayo alikwata, umushishi uutali, uwacingeleshi.	leh
34_5037_3_342_02_211114-002519_bem_50c_elicit_1.wav	Cipalile afuma mu kushita utupe twamu nganda yakwe.	lam
17_6602_3_172_02_220112-150803_bem_5da_elicit_1.wav	Ndemona pali banjo pambali apo bushe ni banjo yakwa shitata uyu nangula yamunankwe?	toi
17_7829_4_171_01_211109-095125_bem_947_elicit_2.wav	Nasumina elo uyu shi tata nembwa balemoneka kwati bali pa lwendo.	toi
17_7975_0_171_01_211110-093904_bem_947_elicit_0.wav	Umwana umwaume umusungu nakontama.	toi
31_4345_1_312_02_211110-133850_bem_83a_elicit_0.wav	Nafwala icakashika ku muulu na kaputula wafita nefya kucingilila iminwe.	
22_7853_1_222_02_211112-192617_bem_50c_elicit_0.wav	bonse bale belenga	lam
2_389_1_22_02_211026-160251_bem_2a5_elicit_0.wav	Ubwingi bwa masako ya mbwa nayafita elyo umunono muli amasako yabuta.	
12_6583_2_121_01_211105-124525_bem_9ed_elicit_1.wav	kuli nabambi abekele pafipuna mupepi namenshi	nya
29_9499_3_292_02_220111-191620_bem_94f_elicit_1.wav	Pamenshi palemoneka icintu ba panga, bushe kuti caba nicinshi?	ngo
22_1981_2_221_01_211109-113518_bem_50c_elicit_1.wav	Kuli ibumba lyabantu kunuma yamukashana.	lam
32_4586_1_322_02_211111-092646_bem_947_elicit_0.wav	eehe elo bashitata aba babili nabafwala ifyakufwala ifyabuta	toi
7_5385_1_72_02_170101-073848_bem_74d_elicit_0.wav	elo kunuma yakwe Kuli ibumba lyabantu nabo baleenda.	toi
19_1232_1_192_02_211109-175939_bem_d8d_elicit_0.wav	Shitata umo na namayo umo nabafwala ama shati yafita, elyo nabekala napatumipando twakashika.	leh
27_3220_0_271_01_211109-145221_bem_e72_elicit_0.wav	Umwana umwanakashi naikata kuli ladder yatumuti.	leh
32_4512_2_321_01_211111-225308_bem_e94_elicit_1.wav	Eee pantu ale enshya nokupita pamulu wabantu imintapendwa.	nya
22_7904_4_221_01_211113-002942_bem_004_elicit_2.wav	ku mpela pa mupando pali umufuko wa katapa-katapa	nbl
12_6645_4_121_01_211105-183625_bem_9ed_elicit_2.wav	Abaume na abanakashi bonse nabafwala ifya mpepo	nya
32_4584_4_321_01_211113-012316_bem_e94_elicit_2.wav	kumbali yancende iyo namayo alebutukila kulina ifikulwa ifyapala inganda	nya
27_9154_0_271_01_211113-224540_bem_f07_elicit_0.wav	Bashitata nakaice nabeminina, elyo kunuma yabo kuli imyotoka.	nya
2_309_3_22_02_211026-055640_bem_2a5_elicit_1.wav	Kuli imyotoka ishikepita kumbali ukupelele ifyani  kabili kulibna icikulwa icikalamba.	
27_3380_3_272_02_211111-143024_bem_f07_elicit_1.wav	Efyo chilepala kwati, kabili abantu balemoneka bishi nefyo balechita.	nya
17_6571_1_172_02_220112-134112_bem_5da_elicit_0.wav	Pali abakashana nabalumendo ababuta inkanda.	toi
12_6501_0_121_01_211104-195822_bem_9ed_elicit_0.wav	Abantu bane baleciluka umusebo	nya
21_1723_0_211_01_211111-100845_bem_83a_elicit_0.wav	cinkupiti wa bantu baleyenda chachacha mumusebo. Bambi balekopa ifikope pali tu musange twabo	
12_2916_2_121_01_211031-135546_bem_bd6_elicit_1.wav	kuli bambi abantu abekele pacipuna	lam
7_5308_3_72_02_170101-042202_bem_74d_elicit_1.wav	elo alecofa incinga ukwafita uyu muntu capala kwati nabwila.	toi
12_2985_4_121_01_211102-010823_bem_bd6_elicit_2.wav	mumenshi muli amabwe	lam
21_1718_0_211_01_211111-095619_bem_83a_elicit_0.wav	aka kashana akamusungu akacenjela mu fyakushana nokushelela, kaleshelela mucikulwa umo panshi pa menshi makasa apa telela nganshi. nakemya no kuboko mu kushunguluka	
27_3220_1_272_02_211109-194542_bem_f07_elicit_0.wav	Cilemoneka kwati ,uyu umwana mwanakashi kuncende ali kwa kwangalila.	nya
34_5115_4_341_01_211114-115033_bem_50c_elicit_2.wav	Ninshi nabekata ifikope kumaboko.	lam
28_3511_0_281_01_211112-091123_bem_d8d_elicit_0.wav	shitata wankanda yabuta alikwata umushishi uutali elyo nafwala ishati lya butulukila.	leh
13_3175_1_132_02_211025-152140_bem_9ed_elicit_0.wav	Naba kwata no tuntu kuminwe, baleemoneka bale fwaya ukuisambika.	nya
28_3635_4_281_01_211112-203529_bem_d8d_elicit_2.wav	abasungu baliba abapusanako umwenso wena tabakwata notunya tonse twa shipila kumo.	leh
13_3150_1_132_02_211024-215008_bem_9ed_elicit_0.wav	Nabamukakilila busaka busaka,pakutila epona lilya akulapepeluka nga amba ukupeluma	nya
28_9212_2_281_01_220107-182542_bem_94f_elicit_1.wav	Endita, aba kalamba bekele kumpela nabafwala nama galashi balemona efyo bale cita abana.	ngo
28_9370_0_281_01_220110-181000_bem_94f_elicit_0.wav	Imbwa shibili shile sundila pa cishimbi iciipi mumbali yamusebo.	ngo
25_2876_2_251_01_211110-114731_bem_5da_elicit_1.wav	Cilemoneka kwati akabokosi akakwete uyu mukashana kaku posamo indalama ishakwafwilisha abantu aba pusana pusana.	toi
22_2014_2_221_01_211109-162928_bem_50c_elicit_1.wav	Umulumendo uludonsa umu umipila nafwala ishati yabuta.	lam
22_2101_1_222_02_211109-180901_bem_004_elicit_0.wav	Nafwala icimbomba caku cingilila ipepo	nbl
17_7837_1_172_02_211109-170421_bem_e94_elicit_0.wav	Ee cipalile kwati umulumendo uyu pali ifyo emishe.	nya
22_7950_2_221_01_211113-013343_bem_004_elicit_1.wav	Ici cangalo ale yangala ba cita ati bowling mu cisungu	nbl
34_4970_2_341_01_211113-160415_bem_004_elicit_1.wav	Baleangala ku lulamba lwa mumana.	nbl
7_1744_4_71_01_170102-012423_bem_74d_elicit_2.wav	ee kwena naine namona.	toi
28_9438_2_281_01_220111-100737_bem_94f_elicit_1.wav	Bushe ni nshitanshi ili uku ku ncende bali?	ngo
16_7615_4_161_01_211109-121110_bem_74d_elicit_2.wav	kuti caba nifyofine wasosa, elo kunuma yakwe uyu umukashana Kuli na abantu abalemoneka	toi
34_5026_2_341_01_211113-183739_bem_004_elicit_1.wav	Shitata alekasambilisha ifibaaka.	nbl
21_1755_4_211_01_211112-100422_bem_83a_elicit_2.wav	kwena cilemoneka aya mangalo yakucifyana aya mubwato	
28_9406_0_281_01_220111-092043_bem_94f_elicit_0.wav	Umwanakashi nafwala ifya balala naiminina mundeke.	ngo
28_9230_2_281_01_220108-144224_bem_94f_elicit_1.wav	Aya amangalo ale cita kuti yaleta ubusanso sana, ifi afwele fwaku lenga eichena sana nga apona panshi.	ngo
12_6528_0_121_01_211105-095451_bem_9ed_elicit_0.wav	Akamwana kaleikata umulumendo ulelepanshi	nya
25_2775_2_251_01_211109-173216_bem_5da_elicit_1.wav	Abalume nabo abati wisakamana mukashi wandi naya mukubeya apapene.	toi
33_4864_1_332_02_211110-121252_bem_b14_elicit_0.wav	icikulwa ici nacikwata ifipande fibili, pa muulu na panshi	nse
28_9209_2_281_01_220107-182228_bem_94f_elicit_1.wav	Ba fwele ifya pusana pantu bale lwishanya elyo bonse babili nabai kwatila ibumba lyabo	ngo
34_5179_1_342_02_211114-151550_bem_004_elicit_0.wav	umukashana alemoneka nobukali	nbl
19_1334_1_192_02_211110-130407_bem_d8d_elicit_0.wav	kuntanshi yakwe kuli impili, cilepala kwati akasuba kali mukuwa.	leh
13_6779_4_131_01_211028-115506_bem_9ed_elicit_2.wav	Kuleemoneka kwati infula kale yaalokelepo uku kuntu.	nya
17_6544_3_172_02_220112-123140_bem_5da_elicit_1.wav	Bushe teti apone nokuicena mumabwe umu?	toi
32_4451_4_321_01_211111-150100_bem_e94_elicit_2.wav	Asendele ifipe ifyo acishita mwishitolo.	nya
12_6686_0_121_01_211106-084528_bem_9ed_elicit_0.wav	Umulumendo ufwele ishati lyafiita,naiminina pamulu ya lupili	nya
18_12050_2_181_01_211114-120951_bem_5da_elicit_1.wav	Ee boi walungika,cipalile kwati kuncende ii abaice abengi balateyelako umupila.	toi
7_5437_3_72_02_170101-044136_bem_74d_elicit_1.wav	ifimuti ifyakatapa katapa,na amaluba aya buta elo na aya mutuntulwa	toi
28_3657_0_281_01_211112-210354_bem_d8d_elicit_0.wav	banamayo babili bale enda mumbali yamatukaaya kwata umutenge uwakashika.	leh
1_3981_3_12_02_211104-164222_bem_2a5_elicit_1.wav	umulumendo kwena aleipakisha, ali awansansa pakutolaika. Bushe ciitwa shani kabili ilyo atoloka mululu teeti aisange panshi? Pantu takuli ifyakuicingilila mumbali.	
2_395_1_22_02_211026-161140_bem_2a5_elicit_0.wav	Bushe cinshi nalimo icilengele amoneke uwa nsansa muli uyu musango?	
32_4642_2_321_01_211112-181703_bem_e94_elicit_1.wav	eehe cacine kabili umwana uyu alemoneka alina insansa sana	nyj
33_4790_3_332_02_211109-193906_bem_b14_elicit_1.wav	kabili mukati ye yadi umuli amayanda muli ne cimuti icikulu ica katapa-katapa	nse
22_1974_4_221_01_211109-102205_bem_50c_elicit_2.wav	Elo umukashana uli pakati alesekelela	lam
22_7832_2_221_01_211112-172658_bem_004_elicit_1.wav	kamukashana kamo nakakontama, kale samfya imbwa kukulu	nbl
12_2858_2_121_01_211031-071009_bem_bd6_elicit_1.wav	pali efyo kalelangisha bashikulu bantu	lam
12_2824_2_121_01_211029-020517_bem_bd6_elicit_1.wav	ehe elyo nafwala akasote uku cingilisha akasuba	lam
27_3344_2_271_01_211111-121602_bem_e6d_elicit_1.wav	Balemoneka kwati  balelolela ishitima lise baleya kuncende shabo.	leh
21_1789_4_211_01_211112-110349_bem_83a_elicit_2.wav	Eee namona, nalimo ili tuuka ni liya basesha ukukonka ukuli abantu	
27_3334_2_271_01_211110-202933_bem_0cc_elicit_1.wav	 Cilemoneka kwati beele mukusefya nabanabo	leh
22_7764_4_221_01_211112-120226_bem_004_elicit_2.wav	kulubali yacibansa mushi ya cimuti abantu bale tamba umupila.	nbl
17_6489_3_172_02_220112-010211_bem_5da_elicit_1.wav	Kabili nafwala nefyakufwala ifya makumbi makumbi.	toi
7_1563_4_71_01_170101-232324_bem_74d_elicit_2.wav	awe mukalale mwena mwaliwama, kanshi takuli na ukucula mumainsa pantu imisebo ishi teti shikwate amatipa.	toi
27_8972_2_271_01_211113-103017_bem_f07_elicit_1.wav	aya amabuku nayafula saana teti twishibe nga mabuku nshi. bushe cilepala kwati baleshitisha?	nya
22_2059_0_221_01_211110-075156_bem_50c_elicit_0.wav	Ibumba lya baice naikala panshi.	lam
29_9516_3_292_02_220112-155520_bem_84b_elicit_1.wav	Afwile naimba saana na ishiwi lya pa muulu eco esalile na menso.	ngo
27_8966_2_271_01_211113-102159_bem_f07_elicit_1.wav	eya icho cishinka ukulingana nefyo kalemoneka pamenso. Bushe kuti kafunya kwisa biscuit aka akaice?	nya
2_447_3_22_02_211026-173950_bem_2a5_elicit_1.wav	Akambayambaya kalemoneka na ilangi lya kashika elyo napalembwa na ifilembo ifyabuuta.	
19_1395_1_192_02_211110-163903_bem_d8d_elicit_0.wav	uyu nakulu wankanda yabuta, elyo nafwala ishati lyabuta.	leh
31_4328_3_312_02_211110-130712_bem_83a_elicit_1.wav	Kulemoneka bena mwabo aba bali nabo mupepi.	
7_5458_1_72_02_170101-071712_bem_74d_elicit_0.wav	imbwa iyi ileenda elo nayasama na kukanwa.	toi
14_7237_3_142_02_211112-154858_bem_5da_elicit_1.wav	Kanshi ekwikala akabungwe pamo uku baikala ukuti basale ukuya tungulula ukusambilila nababomfi bakucalo kumbi?	toi
32_4451_3_322_02_211110-181456_bem_947_elicit_1.wav	Asendele finshi mukacola kakwe?	toi
28_9347_0_281_01_220109-150629_bem_94f_elicit_0.wav	Imbwa ile butuka ile pita mufyani.	ngo
17_7907_1_172_02_211110-145756_bem_e94_elicit_0.wav	Bamo bashitata nabemya icikunkubiti amenshi nayo yale pongoloka mu mbeketi.	nya
22_7710_3_222_02_211111-213849_bem_50c_elicit_1.wav	panshi pali cani	lam
13_3077_1_132_02_211024-161848_bem_9ed_elicit_0.wav	Nabafwala impompo kumitwe nabaibika ifintu mukati mufyakufwala	nya
16_6349_0_161_01_220111-120411_bem_5da_elicit_0.wav	Bashi tata nabanamayo nabeminina baletambapo fimo kuntanshi yabo.	toi
22_2113_3_222_02_211109-182825_bem_004_elicit_1.wav	Kumbali kuli nabambi abalelisha ifyeela ifyapusana	nbl
19_1238_3_192_02_211109-180553_bem_d8d_elicit_1.wav	Elyo alikwata nemishishi ishipi ishafita, elyo kuntanshi yakwe kulemoneka kwati kuli namayo.	leh
28_9371_0_281_01_220110-181141_bem_94f_elicit_0.wav	Imbwa shibili shile enda palunkoto.	ngo
27_9104_1_272_02_211113-145704_bem_b15_elicit_0.wav	Apa alekopa nafwala icaku fimba kukanwa, nesalu afwele shabalya abanomba mucipatala .	leh
32_4458_3_322_02_211110-182311_bem_947_elicit_1.wav	Busuma nshi bwaba mukutamba ubunkolanya?	toi
27_9183_1_272_02_211113-194255_bem_b15_elicit_0.wav	Panshi alelolesha pali amenshi, yalemoneka kamana elo kafwile kakulu.	leh
17_7987_1_172_02_211111-102234_bem_e94_elicit_0.wav	Umwana nabutuka na ulubilo mu cintelelwe.	nya
28_3605_4_281_01_211112-192445_bem_d8d_elicit_2.wav	elyo nafilembwa mwilangi lya kashika, pamulun palemoneka imbale iya kashika neya katapa katapa.	leh
12_2920_0_121_01_211031-161545_bem_bd6_elicit_0.wav	imbwa shibili shileangala	lam
28_3501_2_281_01_211112-085629_bem_d8d_elicit_1.wav	alemoneka kwati balimusansamwishe kuli kakopa wacikope.	leh
1_3989_3_12_02_211104-165822_bem_2a5_elicit_1.wav	kunuma iyambwa pakatalamukila palemoneka ifikulwa ifyapangwa nga pantashi eyechalichi	
28_3682_0_281_01_211112-213243_bem_d8d_elicit_0.wav	banamayo aba fiita inkanda nabekala pa maliketi nabekata ama saka aya mutuntula.	leh
18_11984_0_181_01_211113-182225_bem_5da_elicit_0.wav	Ibumba lyabantu nalikwela pama horse,elyo umo umulumendo apona ukufuma pamulu ye horse,i horse nalyena lyaponena lubali.	toi
19_1436_1_192_02_211110-172531_bem_d8d_elicit_0.wav	aba ba kateya bankanda yabuta elyo naba fwala ifya makumbi makumbi.	leh
28_3625_4_281_01_211112-201906_bem_d8d_elicit_2.wav	kukuso kwakwe shitata uyu kuli ama pepala aya buta ayali petebulo alebombela.	leh
2_443_3_22_02_211026-173558_bem_2a5_elicit_1.wav	Akampelwa kapangwa na iminyololo sha cela na amatayala yabili aya motoka	
12_2981_2_121_01_211101-061510_bem_bd6_elicit_1.wav	ee, elyo kuli amakuumbi saana	lam
12_2832_0_121_01_211029-025124_bem_bd6_elicit_0.wav	imbwa Iya fita nai ikala	lam
22_2047_4_221_01_211109-235130_bem_50c_elicit_2.wav	Nafwala icisote nefyakufwala ifyakuicingilisha ukucenekwa nga apona.	lam
32_4602_0_321_01_211112-163305_bem_e94_elicit_0.wav	namaayo naikala kumbali yamumana	nya
1_201_2_11_01_211031-151905_bem_cc3_elicit_1.wav	Ili na amasako ayafiita na ayabuuta. 	toi
28_3606_4_281_01_211112-192919_bem_d8d_elicit_2.wav	umbi alemoneka kwati alewaminisha ifyakulya alebika pambale.	leh
17_6694_1_172_02_220112-183728_bem_5da_elicit_0.wav	Bushe apa bali nipa ng'anda nangula baliku lodge?	toi
28_9431_4_281_01_220111-100158_bem_94f_elicit_2.wav	Efyo cile moneka, elyo ishimbwa shifwile shaba shilika	ngo
27_3446_3_272_02_211111-160113_bem_f07_elicit_1.wav	Cinkakala saana ukufwala ifyapepo nga nakutalala.	nya
27_9060_2_271_01_211113-170735_bem_f07_elicit_1.wav	Elyo iyi iboti likuulu saana, cilemoneka kwati tali eka.	nya
25_2904_0_251_01_211110-142038_bem_5da_elicit_0.wav	Umwana umunono ale wamya insapato shabantu mumusebo.	toi
27_3284_0_271_01_211110-162400_bem_0cc_elicit_0.wav	Bashitata balelanda beeka nenkonto mumaboko.	leh
25_2848_0_251_01_211110-010445_bem_5da_elicit_0.wav	Abalumendo batatu nabekala mu ng'anda bale cinjanya ulukombo lwabwalwa.	toi
34_5025_4_341_01_211113-183359_bem_004_elicit_2.wav	Icimbayambaya capala kwati ca shiika ukulolela akamwana kapite.	nbl
28_9355_2_281_01_220109-153142_bem_94f_elicit_1.wav	Cile moneka kwati kuli ebo ale sosha elyo kuli efyo emishe kuminwe katwishi nifinshi?	ngo
22_7717_1_222_02_211111-221229_bem_50c_elicit_0.wav	umo ali pa ka shimbi	lam
27_9186_0_271_01_211114-001255_bem_f07_elicit_0.wav	Ibumba lyabantu nalikala patupuna, balelya ifyakulya.	nya
27_9032_1_272_02_211113-070045_bem_e72_elicit_0.wav	Amenshi kabikilemo amaboko yalemoneka ayalamaba saana	leh
22_7943_4_221_01_211113-012522_bem_004_elicit_2.wav	ku numa ya mbwa kuli insalu	nbl
16_7658_2_161_01_211109-141734_bem_74d_elicit_1.wav	afwile uyu umukashana kalya akashimbi kakuninako impili elo kalya aka cola afwile emo asendela amenshi	toi
16_6233_2_161_01_220110-140755_bem_5da_elicit_1.wav	Emukwai kwena cilemoneka kwati aba bantu balesefya ubushiku umunabo afyelwe.	tog
27_3366_3_272_02_211111-132547_bem_f07_elicit_1.wav	Aba bantu balishiba saana ukwangala aya amangalo.	nya
17_6568_3_172_02_220112-133759_bem_5da_elicit_1.wav	Kabili bonse nabafwala amalaya aya purple.	toi
17_7757_4_171_01_211108-151710_bem_947_elicit_2.wav	Abantu nabekala bambi nabo nabemina paku tamba na ukulumba aya amangalo.	toi
16_6236_0_161_01_220110-141425_bem_5da_elicit_0.wav	Abakashana nabalumendo baleshelela muli snow.	tog
33_4946_3_332_02_211110-205330_bem_b14_elicit_1.wav	Ubwangalo baleteya bwa kwingisha akamupila mu kalindi ukubomfya akashimbi	nse
27_9193_3_272_02_211113-195531_bem_b15_elicit_1.wav	Eya efyobalecita panshita iyi. Kunuma yabo kulifintu ifingi sana ifishi bikiwe bwino.	leh
33_4770_4_331_01_211109-164902_bem_c25_elicit_2.wav	cipalile kwati ubukwebo bwabo tabule-enda bwino	nse
22_2064_4_221_01_211110-080832_bem_50c_elicit_2.wav	Umukashana umo naafwala itoloshi ilya kashika nensapato ishabuta.	lam
25_2849_4_251_01_211110-010801_bem_5da_elicit_2.wav	Baleti lya cikwatakofye ubwafya ubunono lelo nababombelapo mukwai.	toi
27_9111_4_271_01_211113-205833_bem_f07_elicit_2.wav	eya mukwai elyo kabili cilemoneka utubaice utu natumfwa bwino saana.	nya
22_2153_0_221_01_211110-214609_bem_50c_elicit_0.wav	"Umukashana nomu lumendo
 bali panse pama tuka"	lam
22_7939_0_221_01_211113-011934_bem_004_elicit_0.wav	ibumba lya bantu ile lolela istima	nbl
19_1327_3_192_02_211110-081201_bem_d8d_elicit_1.wav	cilepala kwati uyu shitata alikwete mission yakunika ulupili nokukopwa icikope nga aninika.	leh
12_2889_0_121_01_211031-103029_bem_bd6_elicit_0.wav	ichoni chile pululuka pamulu ya menshi	lam
22_7855_4_221_01_211112-200157_bem_004_elicit_2.wav	ku mpela ya cani kuli ilinga ne fimuti	nbl
28_3517_4_281_01_211112-091719_bem_d8d_elicit_2.wav	aba bantu bekele nga abali kuciila capala ubwinga.	leh
27_3434_2_271_01_211111-200248_bem_e72_elicit_1.wav	Cilemoneka nanaka nokucimya uku ali ku town	leh
7_1544_0_71_01_170101-210401_bem_74d_elicit_0.wav	abantu abalekanalekana nabeminina pa cikuulwa.	toi
17_7995_1_172_02_211111-104230_bem_e94_elicit_0.wav	Imbwa ili namabaala yapusana pamubili.	nya
12_6602_2_121_01_211105-161259_bem_9ed_elicit_1.wav	Kutanshi kuli abaume nomwanakashi abaleimba	nya
33_4839_2_331_01_211109-234818_bem_c25_elicit_1.wav	mu ncenda aba abaume bali muli nefikulwa ifikalamba ifingi ne fimuti ifyauma	nse
17_7867_4_171_01_211109-132141_bem_947_elicit_2.wav	Nasumina elo bamo nabafwala nefyakwi cingilila kukasuba.	toi
12_2809_0_121_01_211027-034007_bem_bd6_elicit_0.wav	umulumendo ale angalila pa menshi	lam
31_4322_3_312_02_211110-125513_bem_83a_elicit_1.wav	Cipalile ebalikofye beka abalelolela ishitima pantu balifye abanono	
33_4877_2_331_01_211110-212447_bem_c25_elicit_1.wav	Umulumendo umo pali aba abantu ali ne mbwa shibili isho akakile ku ntambo.	nse
28_9265_0_281_01_220108-183552_bem_94f_elicit_0.wav	Abaume nabekala pamo na bale moneka kwati banakashi patu puna, elyo kunuma kuli aba lumendo babili abale isha uku na beminina.	ngo
28_9245_0_281_01_220108-170028_bem_94f_elicit_0.wav	Abaume bale sunkilisha icintu icakwata amataila, pa muulu  chola.	ngo
12_2995_0_121_01_211102-013323_bem_bd6_elicit_0.wav	ibuumba lyabantu  nalibuugana mumusebo	lam
7_5350_1_72_02_170101-060907_bem_74d_elicit_0.wav	kuntanshi yakwe Kuli na umumana ulemonekafye makumbi makumbi.	toi
17_7800_2_171_01_211109-063759_bem_947_elicit_1.wav	Ee pantu imo ili kuntanshi imbi ili kunuma.	toi
7_5328_3_72_02_170101-051539_bem_74d_elicit_1.wav	elo aba balemoneka kwati bale angala ubwangalo bwakucimfyanya.	toi
12_2943_4_121_01_211031-185833_bem_bd6_elicit_2.wav	ehe elyo baleendela mumbali ya musebo	lam
28_3459_2_281_01_211111-145757_bem_d8d_elicit_1.wav	elyo nafwala akasote kabuta neshati lyabuta mukati keshati lya tuboskoshi.	leh
28_9402_4_281_01_220111-091456_bem_94f_elicit_2.wav	Cile moneka abale teya bale pitulukamo nokui funda ifya kuteya aya amangalo	ngo
17_7779_4_171_01_211109-054545_bem_947_elicit_2.wav	Limbi iyi ndeke naikwato ubwafya ubu muma kumbi.	toi
12_6579_4_121_01_211105-124204_bem_9ed_elicit_2.wav	Limbi kuli efyo alefwaya panshi aleimba	nya
17_7822_0_171_01_211109-093601_bem_947_elicit_0.wav	Imbwa iya fiita nokubuta mumubili ile angala amangalo aya kutoloka utushimbi.	toi
22_2150_4_221_01_211110-213121_bem_50c_elicit_2.wav	Bakalisha bama banjo nabekala mwesamba yacimuti	lam
34_5191_1_342_02_211114-153057_bem_004_elicit_0.wav	nafwala ilaya lya maluba-maluba	nbl
13_6758_2_131_01_211027-203157_bem_9ed_elicit_1.wav	Limbi namutalalisha saana. Kuntanshi ya iko kule moneka na fimabwe.	nya
32_4574_2_321_01_211113-010611_bem_e94_elicit_1.wav	Bamo nabeminina baleloleshya ifilecita aba biye.	nya
29_9570_1_292_02_220113-183407_bem_84b_elicit_0.wav	Bale moneka kwati niba nyina bakwe kuli efyo bale mweba ifisuma pantu bale moneka kwati na batemwa	ngo
33_4792_4_331_01_211109-190618_bem_c25_elicit_2.wav	Kabili mu lubanasa lwa mayanda muli ifimuti ifingi	nse
21_1905_0_211_01_211112-233421_bem_83a_elicit_0.wav	abana abalumendo ba mwenye bale angala ubwangalo ubwa kuma akamupila akanono nembao yakubashilila iyatelela bwino kumbali yali bemba	
33_4868_3_332_02_211110-122217_bem_b14_elicit_1.wav	pa ka mwendela ako  abafyashi bakwe bamwikatishe pali ulutanda no mweshi	nse
21_1844_2_211_01_211112-145535_bem_83a_elicit_1.wav	Cine mwasosa shitata nalimo alesambilisha namayo ifya kubofya aka kantu kabili nabafwala no tusote  namayo aka makumbi makumbi elyo shitata aka butilila	
27_3369_1_272_02_211111-132916_bem_f07_elicit_0.wav	Cipalile kwati abalume bali bize saana pa laptop.	nya
13_6866_0_131_01_211031-074453_bem_9ed_elicit_0.wav	Imbwa naimanina namaolu yabili, yaambi yabili yali mumuulu. Baleisansa ameenshi mukanwa.	nya
17_7827_3_172_02_211109-160826_bem_e94_elicit_1.wav	Nabasangalala icine ciine aba abantu paku panga ifisela.	nya
16_7504_2_161_01_170101-043417_bem_74d_elicit_1.wav	limbi imbwa ishi shilepepeka umuntu , uletipo shani	toi
34_5132_1_342_02_211114-132200_bem_004_elicit_0.wav	Bacilabutuka intamfu iitali sana.	nbl
22_2138_3_222_02_211110-084808_bem_004_elicit_1.wav	Bana mayo baikele no mulumendo bale lanshanya	nbl
22_7920_4_221_01_211113-005357_bem_004_elicit_2.wav	ku mpela yabo kuli ama luba	nbl
25_2751_4_251_01_211109-150944_bem_5da_elicit_2.wav	Emukwai eco baitila nowa kukopa ukutila abakopeko pantu inshiku kwena shapita.	toi
17_6509_1_172_02_220112-114628_bem_5da_elicit_0.wav	Pamusebo alepyanga shi tata uyu palemoneka mito mito.	toi
13_3130_1_132_02_211024-211728_bem_9ed_elicit_0.wav	Utuma bwato bekelemo tulemoneka kwati nitulya ba bomfya pakucimfyanya mukumona uwaishibisha ukwensha mulubilo	nya
27_3253_4_271_01_211110-132838_bem_e72_elicit_2.wav	Ifyakufwala afwele fyalamucingilila ngafwaya ukupona kumo necimpompo kumutwe wakwe.	leh
