audio	sentence	native_lang
34_10915_4_341_01_220129-091100_bem_d0b_elicit_2.wav	Kunuma ya aba bantu kuli umwinshi wakwingililapo mukati ya ici icikulwa ukulefumina ulubuto ulwabuta	bem
20_7279_0_201_01_220116-182225_bem_62a_elicit_0.wav	baka teya wamupila wakuminwe balepepeka akamupila.	bem
18_6878_4_181_01_220117-113250_bem_524_elicit_2.wav	Uyukateya uwamupila ufwele ifyabuuta euli na umuipila elyo alelwisha ukukasa kasunga wacipanda uyo awile panshi.	bem
11_6335_3_112_02_211101-222615_bem_574_elicit_1.wav	Elyo kabili ababonse bakwete batukutuku abafiita,bushe naumona kuncende bali?	bem
150_0_01_210928-115549_bem_dcc_elicit_0.wav	Abana abengi bali mu cikulwa naba kafundisha babo.	bem
2_302_0_21_01_211024-203445_bem_cee_elicit_0.wav	Imbwa iikulu kabili iya ina ile enda kulubali lwa lulamba.	bem
39_900_1_392_02_211116-164125_bem_901_elicit_0.wav	kabili imbwa yabuuta icinso conse ikalambapo ukucila imbwa yakwata pa menso pakashika	bem
5_1163_0_51_01_211102-085520_bem_e3a_elicit_0.wav	Umwaume nanina panuma yamunankwe.	bem
504_1_02_210929-224830_bmb_b21_elicit_0.wav	Bushe kuli ici balemoneka balefwembela kuti caba nicinshi?	bem
11_6366_1_112_02_211101-233136_bem_574_elicit_0.wav	kabili uyu mwanakashi nafwala ne shati ilyabutulukila	bem
11_6403_3_112_02_211030-212452_bem_1e5_elicit_1.wav	Cine, naposako sana amano kufyo alecita  pali iyi nshita	bem
7_1563_1_72_02_211030-194004_bem_40e_elicit_0.wav	mumbali muli nefikulwa ifya lepela nganshi fyalikwata nefitunshintunshi	bem
24_2567_0_241_01_211110-112931_bem_150_elicit_0.wav	Umwaice nomushishi uutali aleangalila pacani icakatapa katapa elo kumaboko ekete akakwangashao	bem
31_4224_2_311_01_211109-202534_bem_85e_elicit_1.wav	Awe cine umulimo wali bendela bwino ku mabala uyu mwaka bashitata aba.	bem
9_2159_3_92_02_211026-171028_bem_901_elicit_1.wav	Baletamba abaleangala  ubwangalo bwa cesi	bem
197_3_02_210928-181048_bem_dcc_elicit_1.wav	Aba bakateya nababuungana pamo pakutila bengapangana fintu balacimfya ici cangalo.	bem
220_0_01_210929-181246_bem_9d4_elicit_0.wav	Umukashana naiminina panse yacikulwa alepepa fwaka.	bem
39_1159_0_391_01_211119-085953_bem_901_elicit_0.wav	Umwaume uwankanda yelangi lya buuta uufwele ishati lya fita netoloshi lye langi lya makumbi makumbi naiminina panse panshita yakasuba	bem
1_3811_3_12_02_211103-102215_bem_2a5_elicit_1.wav	Imbwa ileangalafye yeka mucaani.	bem
37_11476_4_371_01_211113-104922_bem_5bb_elicit_2.wav	kunuma yakwa nakulu bantu kuli necimbaya mbaya che langi lyamulopa mulopa nefimuti ifingi kabili kuli na abantu abaleenda	bem
21_1877_1_212_02_211114-013006_bem_85e_elicit_0.wav	uyu muntu mwaume kwena, ni shitata, nici afwele umukanjo uutali ukulingana nefyo bafwala bashitata kuncende ekalila shitata uyu wine	bem
39_1048_0_391_01_211118-202441_bem_901_elicit_0.wav	Abalumendo nabakashana beminine mumuputule wacikulwa panshita yakasuba.	bem
38_5996_1_382_02_211112-143447_bem_ba5_elicit_0.wav	Cilamuntu nasenda ulunga ululelanga ifyalekana lekana.	bem
5_1035_4_51_01_211031-174133_bem_e3a_elicit_2.wav	Ilemoneka kwati kuli ico ilepepka pamenshi.	bem
1_3904_1_12_02_211104-130317_bem_2a5_elicit_0.wav	babili abantu nabekako,ngaba Bambi babili balikwisa	bem
13_3104_4_131_01_211107-183046_bem_8cc_elicit_2.wav	Bafwile baliifunda ifyakwangala nakabola	bem
16_6400_3_162_02_220109-223355_bem_9fd_elicit_1.wav	Mwana wacenjela uyu kwena pantu alailisha umwine eka.	bem
6_1332_0_61_01_211025-065338_bem_53e_elicit_0.wav	Imbwa shibili nashiminina pa fyani. Pali iyakashikila iyikulu neyafiita iyinonokopo.	bem
2_4192_1_22_02_211028-094413_bem_cee_elicit_0.wav	Balemoneka kwati bacikoloci pantu nga niku mutwe yauyu umbi nakusebeka ipala.	bem
5_1109_4_51_01_211102-065613_bem_e3a_elicit_2.wav	Amasako yambwa yalemoneka ayabomba  kwati imbwa yacipita mumenshi.	bem
4_953_0_41_01_211027-135727_bem_5a5_elicit_0.wav	Ndemona banakulu bantu babili naba kwata amapala	bem
231_2_01_210929-184100_bem_9d4_elicit_1.wav	Mupepi yakwe naiminika namotoka iyakashika.	bem
6_1264_1_62_02_211026-092036_bem_976_elicit_0.wav	Imbwa ili namasako yafiita naya buuta umucila naukwata amasako ayengi nganshi.	bem
13_3170_4_131_01_211108-073824_bem_8cc_elicit_2.wav	Elyo amenshi nayo yalifye ayanono panshi apo shiminine ishi imbwa	bem
9_5886_4_91_01_211030-111212_bem_901_elicit_2.wav	Cilemoneka nakalimo pali abo alelolesha, kabili ena talemoneka uwatemwa.	bem
2_4222_3_22_02_211028-101620_bem_cee_elicit_1.wav	Ifiibi fya ici cikuulwa filemoneka ifyapangwa na amagalashi.	bem
37_11519_3_372_02_211113-220353_bem_aa2_elicit_1.wav	Pali insalu ishikalamba isho bakobeke kumukobeko	bem
5_4789_0_51_01_220116-091448_bem_03f_elicit_0.wav	Imbwa shibili shili pa lunkoto ulwa katapa katapa	bem
8_1998_3_82_02_211031-081041_bem_ce8_elicit_1.wav	elyo kuli ifyani kwishilya	bem
5_4817_1_52_02_220125-064804_bem_574_elicit_0.wav	Ninshi afwalile ifi fyakufwala elyo ne cimpompo?	bem
29_9457_2_291_01_220112-143043_bem_9ff_elicit_1.wav	Ku numa yakwe kulemoneka ifilembo nalimo lishina lyafimo.	bem
14_7047_4_141_01_211111-100133_bem_f08_elicit_2.wav	Ekumeka aleemeka uku kwena kwakucimfya.	bem
14_3424_3_142_02_211030-121606_bem_743_elicit_1.wav	Capala akwafuma uko montama ali bushe akamupila inga kaumwa ne inkoli teti kachene umubiye.	bem
495_3_02_210929-222346_bmb_b21_elicit_1.wav	Bushe uku balelisisha inyimbo kuti baba beka nangu kuli abalebatamba?	bem
6_1295_2_61_01_211025-051530_bem_53e_elicit_1.wav	Kunuma yabantu kuli nefikulwa ifyayemba ifyabuuta ifitali pacikulwacili kunuma kuli nefilembo pa miputule yapanshi.	bem
9_2159_0_91_01_211025-144653_bem_ebf_elicit_0.wav	abantu abalekana lekana nabakolongana	bem
1_183_1_12_02_211027-133622_bem_d90_elicit_0.wav	Afwela icampempo icatikama kumulu. Cinshi afwalile ifi?  	bem
18_11965_1_182_02_211109-172612_bem_433_elicit_0.wav	Elyo incende baledonsaninamo ilemoneka kwati nincende eyo babombelamo aba bantu.	bem
4_4590_3_42_02_211030-151732_bem_5a5_elicit_1.wav	Kaili pali nama kapu aya leomeka kwati ya pulasitiki	bem
31_10109_2_311_01_220127-033727_bem_eb0_elicit_1.wav	Uyu umukoloci afwele ishati ili kwete ilangi ilya  buuta ne lya makumbimakumbi nacakufimbana icakashilila ne cisote icakashika	bem
8_1846_1_82_02_211029-163956_bem_ce8_elicit_0.wav	Balelolela icimbaya mbaya cipite pakuti babukile ishilya	bem
39_848_1_392_02_211116-132301_bem_901_elicit_0.wav	Elyo baleangala panshita yakasuba, nomba bushe finshi ifi baleangasha?	bem
30_4139_4_301_01_211110-150212_bem_654_elicit_2.wav	Elyo pali neco ekete icelangi lya muntuntula muminwe.	bem
38_11781_3_382_02_211113-234147_bem_f12_elicit_1.wav	Ilemoneka kwati naitemwa sana ukwangala ifyo ileangala.	bem
20_7224_4_201_01_220116-173335_bem_62a_elicit_2.wav	nafwala neshati lya mutuntula mukati kacampepo cakwe icabuta	bem
14_7126_0_141_01_211111-143743_bem_f08_elicit_0.wav	Umukashana naikala  pacipuna  ca mumusebo icafita.	bem
2_334_2_21_01_211024-212737_bem_cee_elicit_1.wav	Icintu shisumine cipalile nga icidoli cakwangasha imbwa.	bem
14_7080_4_141_01_211111-125723_bem_f08_elicit_2.wav	Emukwai eko basala abakuya cimfya nabakucalo kumbi kanshi ekuteya uku mubamona lyonse pa cibelushi.	bem
38_6178_2_381_01_211113-074641_bem_ba5_elicit_1.wav	Umu balasungilamo ifya lekana lekana ifyakunwa, pamofye noomukaka.	bem
37_11511_1_372_02_211113-215129_bem_aa2_elicit_0.wav	Abalumendo mutanda eba lelwishanya lelo kuli umo umulumendo uwimanine pa ntanshi yabo	bem
18_8019_3_182_02_211108-141951_bem_433_elicit_1.wav	Abana bainonshita baleishiba bwangu utuntu,ifwe kale twaleteyafye icidunu nefiyenga.	bem
12294_3_02_211024-164335_bem_dcc_elicit_1.wav	Elyo lubali lumbi ,kulemoneka icikuulwa icabuuta kabili ici cilemoneka cikalamba, nakalimo bakapokola eco balelonda.	bem
20_1587_1_202_02_211112-213624_bem_654_elicit_0.wav	bushe uyu wine umulumendo ali pabulendo na icicine ici mbayambaya nangula alepitafye?	bem
6_5190_1_62_02_211031-085739_bem_53e_elicit_0.wav	pamenshi cilemoneka kwati pali umukuku napantu apali imbwa palemoneka amabimbi.	bem
5_1190_0_51_01_211102-092545_bem_e3a_elicit_0.wav	Umwana aleyangala.	bem
36_5582_0_361_01_211114-184201_bem_654_elicit_0.wav	Ibumba lyabantu abengi banamayo nabashitata bali kucende yakwangalilako  balecita ifyalekana lekana.	bem
37_5770_4_371_01_211110-214902_bem_5bb_elicit_2.wav	abalumendo bali basaano, babili nabemanina panshi elyo nabambi babili banyantile pamapeya yabali panshi elyo uwakulekelesha nankwe anyatile pamapeya nga ababiye	bem
15_3679_2_151_01_211027-130517_bem_8cc_elicit_1.wav	Pali ifikuulwa ifyakuulwa bwino saana kabili ifitali.	bem
13_3041_4_131_01_211106-055321_bem_8cc_elicit_2.wav	Palemoneka ifikulwa ifya pusana pusana na imisebo	bem
10_6005_0_101_01_211103-112123_bem_5a5_elicit_0.wav	Abanakashi abakalamba babili nabeminina pamwinshi yetuka nabaloleshanya	bem
38_6131_2_381_01_211112-234519_bem_ba5_elicit_1.wav	Iyi imbwa ilemoneka kwati naitemwa saana ukulasamba mumumana.	bem
9_2007_4_91_01_211024-183423_bem_ebf_elicit_2.wav	kuncende bali kuli amenshi makasa	bem
4_4708_4_41_01_211031-110019_bem_5a5_elicit_2.wav	Nabantu abali kunuma, bale tamba uyu wiine umupila uwitwa ati Americam football.	bem
10_6012_2_101_01_211103-114159_bem_5a5_elicit_1.wav	Telyonse imbwa shilya inama, limolimo shilonfwa fye bwino ukukokota amabonzo	bem
9_2001_4_91_01_211024-160037_bem_ebf_elicit_2.wav	nabeminina abaipekanya pakukopwa icikope	bem
34_10824_0_341_01_220122-173532_bem_57f_elicit_0.wav	abantu basano Bali panse nabeminina,Pali aba Pali abaume nabanakashi.bonse aba bantu nabakeata ama banjo no tumuti twakulishishako amabanjo	bem
13_6880_1_132_02_211105-063226_bem_ce8_elicit_0.wav	Amenshi nayeema namumuulu naya paanga akaapala aka cuulu epo aleangalila.	bem
30_9830_4_301_01_220121-205131_bem_c25_elicit_2.wav	Kunuma ya aba abantu batatu kuli lmendela afyani na ifimuti fya katapa katapa elyo na ulupango.	bem
36_5556_3_362_02_211114-134231_bem_dbf_elicit_1.wav	Kunuma ya mbwa kuli ifimuti nafi bungana pamo ifya katapa katapa	bem
26_3093_3_262_02_211110-084326_bem_8f1_elicit_1.wav	Eee bafwile mu lumu bali emoba sambilila noku sambilisha utulimba bakwete.	bem
174_4_01_210928-133541_bem_dcc_elicit_2.wav	Nimbona, teifyo fyeka nakabili incende baliisunga bwino sana pantu pali ulunkoto ulwayemba sana.	bem
39_947_3_392_02_211117-202218_bem_901_elicit_1.wav	nomba muli uyu muputule mulemoneka nakabati kaikatilila  kucibumba bushe nikwisa uyu mwanakashi ali?	bem
12646_4_01_211103-082510_bem_142_elicit_2.wav	Cishinka sana ali mu ofeshi elo petebulo pali fimo ifyakusansa kumaboko pakutila amaboko yafumye ifiko.	bem
33_10659_1_332_02_220202-140728_bem_b40_elicit_0.wav	Bushe aba abapungwe shibili abakwata inkanda iya buuta Balemoneka Shani?	bem
31_10195_4_311_01_220128-123906_bem_eb0_elicit_2.wav	Aba abantu basano balelisha inyimbo ukubomfya ifisolobelo ifyalekanalekana ifyo babomfya  pakulisha inyimbo	bem
18_8016_1_182_02_211108-141202_bem_433_elicit_0.wav	Bushe ulilwine ulubili lwamakofi nokuponyanya lwacishinka nangu bacitafye mukusekeshe abantu baletamba?	bem
202_1_02_210929-164944_bem_dcc_elicit_0.wav	Elyo cilepala kwati alelolesha aba bantu abali kuntanshi yakwe abalelolesha kuli ena.	bem
19_6954_2_191_01_220117-161520_bem_524_elicit_1.wav	ukuboko kumo naiyikata kutambo elyo kumo kuli mumulu	bem
14_3328_2_141_01_211104-094405_bem_ebf_elicit_1.wav	Kwena emininefye mumbali yanshila nakuba alifye eka.	bem
38_5971_0_381_01_211111-232223_bem_ba5_elicit_0.wav	Abantu mutanda nabekala mumuputule wakutushishamo na ngu ukwikalamo mu ng'anda.	bem
14_3489_4_141_01_211105-225222_bem_ebf_elicit_2.wav	Mangalo ayamupila uwaku molu eico namucibansa muli katapakatapa.	bem
32_10246_4_321_01_220120-031110_bem_b8a_elicit_2.wav	Ilyo aba baume bakwata inkanda iya buuta baninine muli Sacha,Sacha naitampako ukwenda.Bonse balelolesha kwati pali ifyo batontonkanyapo ifyo bacilaba baibusha nomba	bem
4_4715_1_42_02_211031-164003_bem_5a5_elicit_0.wav	Uyu shitaata ufwele aka tambala aka kashika nakwata nakantu ake kete kumatwi yakwe	bem
14_7090_0_141_01_211111-131116_bem_f08_elicit_0.wav	Umulumendo nafwala akasote kabuta aleepita kumbali yamayanda kuli necimbaya mbaya icabuta.	bem
12_6651_1_122_02_211104-061543_bem_ce8_elicit_0.wav	umumana wine naukwata amabimbi	bem
10_6112_3_102_02_211102-070333_bem_ddd_elicit_1.wav	Aba abaume bali pamilimo  yabu kalinda	bem
10_2391_2_101_01_211029-184015_bem_ddd_elicit_1.wav	Baleyenda kwati baleingila pa mpongolo	bem
7_5460_0_71_01_211105-122136_bem_1e5_elicit_0.wav	umulumendo alepita mumulilo	bem
38_6172_4_381_01_211113-073905_bem_ba5_elicit_2.wav	Baleipekanya ukutampa ukuteya mukucimfyanya nebumba limbi.	bem
35_5352_4_351_01_220117-151407_bem_ba5_elicit_2.wav	Balya abali kunuma bafwile nabapapafye ifilecitika.	bem
593_1_02_211004-134251_bmb_b21_elicit_0.wav	Cinshi bafwalile utusapato bonse utu utwatwa panshi?	bem
16_7600_3_162_02_211110-122346_bem_eab_elicit_1.wav	ngandi nesansa kuti nacita ukucilapo saana	bem
39_955_1_392_02_211117-204714_bem_901_elicit_0.wav	elyo kabili uyu mwaume aleimba ulu lwimbo no mweo wakwe onse, nomba bushe cinshi ici akwete kumaboko yakwe?	bem
12637_1_02_211103-075340_bem_dcc_elicit_0.wav	Nimbona aya amenso yanoono icine cine, alelolesha kwati talelolesha elyo nalolesha kwati nashibata.	bem
20_7389_0_201_01_220116-202403_bem_62a_elicit_0.wav	shitata naikata namayo pakubeya kwati Pali efyo alemulangilila	bem
19_7145_0_191_01_220118-150606_bem_524_elicit_0.wav	Bakateya wamupila wa rugby bali muchibansa	bem
15_3516_2_151_01_211022-094948_bem_8cc_elicit_1.wav	Ku ntanshi yabo kuli amenshi , elyo pa menshi pali abantu nalimo ebo baletamba	bem
453_3_02_211016-135102_bem_9d4_elicit_1.wav	Kabili ici icikope tacilemwenekesha nalimo abakope tabakope bwino. 	bem
8_5508_2_81_01_211102-042731_bem_ce8_elicit_1.wav	Cilemoneka acilasambilila ifya kwenda pamumana	bem
19_1357_2_191_01_211109-092056_bem_665_elicit_1.wav	Mumpoto alepbika isabi lya crab mulemoneka umuli ifyakashika kwati ni mpili-pili, nalimo utwakununkisha umulyo spice mu Cingeleshi.	bem
6_1325_3_62_02_211026-135915_bem_976_elicit_1.wav	Kucibansa ali takulemoneka abantu abali bonse ninshi takwali abaletamba	bem
31_10033_4_311_01_220130-064649_bem_c25_elicit_2.wav	Uyu umulumendo umusepela alemoneka kwati ali mukalashi kabili Pali ifyo alelemba mwibuku ilyamapepa ayabuuta.	bem
34_10828_2_341_01_220128-152331_bem_d0b_elicit_1.wav	Aba abantu abalelisha amapenga baleenda mumbali yamusebo ukufuma kuncende imo ukuya kuncende yimbi.	bem
10_6021_2_101_01_211103-120451_bem_5a5_elicit_1.wav	Ilya te dilinki limbi bwalwa balenwa	bem
15_7471_1_152_02_211030-180018_bem_8cc_elicit_0.wav	elyo Pali na imbwa shitatu	bem
505_4_01_210929-225201_bem_81c_elicit_2.wav	Iyi iyauma-uma pantu imfula yaliya kale yalekolepo so ifimuti kale fyamwenepo amenshi.	bem
9_2244_3_92_02_211027-060504_bem_901_elicit_1.wav	Shonse shibili nashifwala amashati ayalembelwepo inambala ya cisano me ya cine	bem
36_11412_1_362_02_220227-140841_bem_d0b_elicit_0.wav	umo umukashana akwete cisoselo afwele laya lyamakumbi makumbi lyena umbi afwele shati lyafiita na siketi yafiitulukila	bem
8_1984_1_82_02_211031-074737_bem_ce8_elicit_0.wav	ilebutuka mu micanga	bem
38_11899_3_382_02_211114-184223_bem_f12_elicit_1.wav	Nomba kwena uyu umuntu, aninike shani incinga yakwe ku cikuulwa nga ifi?	bem
28_3514_1_282_02_211111-015742_bem_665_elicit_0.wav	Elyo kumbali kuli banamayo babili kuntashi ya bashitata batatu, baleenda nga abalesefya.	bem
14_7040_0_141_01_211111-091830_bem_f08_elicit_0.wav	Umulumendo nafwala ifyafita nomukashana nafwala ifya katapa katapa nabekatana mumpanga.	bem
20_7249_3_202_02_220119-022528_bem_665_elicit_1.wav	Nalimo mukwai, pantu ubowa nabo bulabomba mumipikile yapusana.	bem
20_1477_4_201_01_211110-140817_bem_dbf_elicit_2.wav	bonse babili nabafwala nefyampempo, umulumendo nafwala namagalashi	bem
10_2260_3_102_02_211104-215052_bem_574_elicit_1.wav	Ici icangalo baleyangala cakulwila icikombe.	bem
36_5476_0_361_01_211113-140656_bem_654_elicit_0.wav	Umuntu nafwala akauputula ali  palupili aleenda eka.	bem
653_2_01_211005-124702_bem_dcc_elicit_1.wav	Iyi incende ilemoneka yalifula sana abantu pantu abantu balepusana fye, umbi aleya ukulefuma umunankwe.	bem
10_6012_0_101_01_211103-114159_bem_5a5_elicit_0.wav	Imbwa naikala ilekokota ibonzo 	bem
39_1177_1_392_02_211118-133656_bem_1e5_elicit_0.wav	Bushe finshi umwana mwaume uufwele ishati lyelangi lya kashika nakaputula kelangi lya fitulukila alecita?	bem
37_11609_0_371_01_211114-081705_bem_5bb_elicit_0.wav	shitata ali mumuputule aleenda naikata na kumutwe	bem
16_6374_1_162_02_220109-215813_bem_9fd_elicit_0.wav	Bushe eulu ulubilo icalo conse calelolela ukutamba lwafika nomba?	bem
26_8923_4_261_01_211112-053118_bem_8f1_elicit_2.wav	Eee limbi kwali amangalo elo aba bantu ebali baka pingula.	bem
5_4919_4_51_01_220116-122438_bem_03f_elicit_2.wav	Limo limo nga wamona ku ncende ukuli ifi ninshi kuntu kwa  talala saana.	bem
35_5419_0_351_01_220117-163558_bem_ba5_elicit_0.wav	Umwana umulumendo alebutuka mumucanga.	bem
30_4080_3_302_02_211109-150228_bem_dbf_elicit_1.wav	Nefimuti nafyo mumbali yabo filemoneka ifya katapakatapa ifyayemba.	bem
18_6882_3_182_02_220117-142139_bem_5bb_elicit_1.wav	Kunuma na kutanshi ya chimbaya mbaya chabo kuli ifi mbaya mbaya nafimbi.	bem
18_6913_0_181_01_220117-131109_bem_524_elicit_0.wav	Abakashana balesefya na ukusengela ubwangalo ukupitila mumisela.	bem
35_5280_3_352_02_220114-154051_bem_f12_elicit_1.wav	Kuti kwaba ni ku bwinga, nangu kumo uko balesefyapo fimo.	bem
37_5723_1_372_02_211110-101857_bem_aa2_elicit_0.wav	Nabakwata efisote eyo babikile panshi nfyo bakobeke kumulu	bem
325_4_01_211015-234041_bem_9d4_elicit_2.wav	Elyo kabili bana mayo aba abali pa ntanshi nabonfwa bwino sana pantu balesekelela.	bem
9_5855_4_91_01_211030-065459_bem_901_elicit_2.wav	Naikala napapa nakacola panuma kabili cipalile kwati aleebelenga  ipepa lya malyashi ya mwisonde nangula nyunshipepala	bem
8_5549_1_82_02_211104-224554_bem_901_elicit_0.wav	Aleekokobola amabwe	bem
19_1255_2_191_01_211108-191034_bem_665_elicit_1.wav	Umo nakontama, umbi nafukama, elyo uupalamene na kakopa wacikope nasunsumana alelolesha ababiye.	bem
1_3798_0_11_01_211105-203919_bem_cee_elicit_0.wav	Imbwa shine shili mumeenshi.	bem
10_6209_1_102_02_211102-135149_bem_ddd_elicit_0.wav	nabafwala ifya kashikilakashikila kumulu nama kaputula aya makumbimakumbi	bem
15_7354_2_151_01_211027-111116_bem_9ff_elicit_1.wav	Bushe finshi imbwa isendele ku kanwa?	bem
17_6538_4_171_01_220111-223716_bem_9fd_elicit_2.wav	Shi tata nafwala akasote ka kashikila elo kabili bonse babili bafwele ifyakufwala ifya fita.	bem
29_3805_3_292_02_211114-102300_bem_a9e_elicit_1.wav	ee boi ubushiku ubu bulaba ubwa nsansa saana,tekubaleupana bekafye iyo lelo nakuli balupwa.	bem
26_2991_1_262_02_211109-103243_bem_8f1_elicit_0.wav	Ale shitisha ifya pusana pusana ifyapala ifisabo nemi salu.	bem
21_7653_4_211_01_220118-123728_bem_665_elicit_2.wav	Ukukopa ifyo alepilibuka mu mulu, ubwafyafye ningaalipusumwike pantu teti apusuke nakalya.	bem
33_10685_1_332_02_220202-184414_bem_b40_elicit_0.wav	Bushe iyi incende iyo aba abantu baliko ilemoneka Shani mumimonekele ya mu meenso?	bem
24_2602_4_241_01_211110-130117_bem_150_elicit_2.wav	Itebulo intu bashintilishe intu ya kashikila.	bem
4_947_3_42_02_211026-020107_bem_5a5_elicit_1.wav	Iyi imbwa yali ili mumenshi ilemoneka kwati nayitoloka nokutoloka ko	bem
31_10155_2_311_01_220127-144133_bem_eb0_elicit_1.wav	Abakulu babili abali kuliici icifulo bafwele amatoloshi elyo ne fimashati ifitali ifya malangi ayalekanalekana kumfwa uwacaice wena afwele itoloshi elyo ne campepo	bem
31_4450_2_311_01_211111-101627_bem_85e_elicit_1.wav	Cine cine, limbi kuli pamo apa shili bwino epo alefwaya ukuwaminikisha, nakatula nakasuba inshita iyi.	bem
30_9761_0_301_01_220120-170255_bem_eb0_elicit_0.wav	Abantu abapusanapusana apali abacaice abengi na bakalamba bali kucifulo cimo.	bem
26_8744_4_261_01_211111-094942_bem_8f1_elicit_2.wav	Bambi naba papa nefyola, Limbi incende iyi yali palamina nesukulu.	bem
8_1926_1_82_02_211031-061119_bem_ce8_elicit_0.wav	Nabaikumbata na ukuikumbata	bem
29_3908_2_291_01_211114-235843_bem_433_elicit_1.wav	Cipalile kwati pali uko alebutukila,nomba icikope cili petuka line ili cilelanga umulumendo kwati mukashana alelolesha.	bem
20_7372_3_202_02_220119-230447_bem_665_elicit_1.wav	Ubu bwangalo limo bwalikakata, kanshi ni mfwemba nkufwembe.	bem
21_7691_1_212_02_220115-201047_bem_62a_elicit_0.wav	Ishi imfwalashi shili cine, elyo shile enda mumbali yamusebo	bem
15_7427_1_152_02_211030-165327_bem_8cc_elicit_0.wav	kabili nabasamuna na utunwa twabo	bem
24_2599_1_242_02_211109-084028_bem_150_elicit_0.wav	Muncende baleshitishishamo muli abantu babili abaleshita umusalu ne fitwalo.	bem
35_11033_0_351_01_220118-094128_bem_ba5_elicit_0.wav	Abakashana babili ababuuta inkanda nabeminina mupepi pepi.	bem
19_6962_2_191_01_220117-172022_bem_524_elicit_1.wav	Umulumendo umo afwele akashati akabuuta apo apalembelwe naifilembo	bem
8_1877_1_82_02_211031-045452_bem_ce8_elicit_0.wav	Mpumpumpu yakwe naima nakuntanshi	bem
18_8063_1_182_02_211108-200114_bem_433_elicit_0.wav	Abantu inonshita basenda imbwa kwati bantu banabo, cilemoneka kwati umukashana alitemwa saana imbwa ii.	bem
35_5228_1_352_02_220114-121006_bem_f12_elicit_0.wav	Nomba uyu umuntu alemoneka kwati aletoloka ukufuma mumukuku, teti anwina?	bem
26_8890_4_261_01_211112-034735_bem_8f1_elicit_2.wav	Incende shaifi shali talala sana	bem
37_11535_0_371_01_211113-171924_bem_5bb_elicit_0.wav	abantu baleteya ubwangalo bwitwa hokey	bem
11_6478_3_112_02_211031-124835_bem_1e5_elicit_1.wav	Bushe balifye babili ilyo balicimfyana ?	bem
38_6005_1_382_02_211112-150019_bem_ba5_elicit_0.wav	Aba abantu balemoneka nga abalakile. Limbi kuti baba bantu abatemwana nangu ba lupwa.	bem
1_3799_2_11_01_211105-204123_bem_cee_elicit_1.wav	Kabili bonse nabafwala kuminwe ifyakulwilako amakofi.	bem
39_977_1_392_02_211117-215306_bem_901_elicit_0.wav	kabili intu yabuutulukila, nomba bushe finshi ilecita apa iminine?	bem
21_7468_2_211_01_220115-202107_bem_665_elicit_1.wav	Alifye eka ubushiku takwete namwenso iyo, nelyo endela pakapuna kamipeto.	bem
15_3548_4_151_01_211022-114128_bem_8cc_elicit_2.wav	Bonse nabaiteyanya ukupokelela umupila.	bem
37_11615_1_372_02_211114-144945_bem_524_elicit_0.wav	naikalako napambao	bem
5_1054_3_52_02_211101-062211_bem_a9e_elicit_1.wav	Bushe finshi Afwela kumaboko?	bem
1_3940_3_12_02_211104-134801_bem_2a5_elicit_1.wav	cifwile kuli nakutalala efyo baifimbile ifitenge	bem
21_7637_3_212_02_220115-172753_bem_62a_elicit_1.wav	Kabili mumusebo mulepita icimbaya mbaya icabuta	bem
21_1811_3_212_02_211113-083817_bem_85e_elicit_1.wav	alemoneka kuli efyo eshile mukushita mwi tuka alefwaya ukuyamo uku ele kucikulwa caba nama tuka ayengi	bem
30_3957_1_302_02_211108-175150_bem_dbf_elicit_0.wav	Eya ee, elo ifimuti nafyo filemonekafye ifyayemba yemba.	bem
36_5452_1_362_02_211113-101241_bem_dbf_elicit_0.wav	Umulumendo nafukema palunkoto elyo alelanshanya na bakashana babili abekele pa lunkoto	bem
8_1757_1_82_02_211026-055910_bem_ce8_elicit_0.wav	natambika na amaboko	bem
1_3753_4_11_01_211103-111828_bem_cee_elicit_2.wav	Kwena akabwato kanoono kuti kabunda, pamulandu waici umunankwe uuli pantanshi naibilako mumeenshi.  	bem
37_11636_1_372_02_211114-152207_bem_524_elicit_0.wav	umo mwana umwaume elo umbi mwanakashi	bem
17_6499_4_171_01_220111-122159_bem_9fd_elicit_2.wav	Umwana uyu nafwala nama sox ya buta ale angasha nobulungu bwa buta.	bem
12_2858_1_122_02_211106-062840_bem_e3a_elicit_0.wav	Elyo kale sonta neminwe	bem
31_10187_3_312_02_220201-104657_bem_c25_elicit_1.wav	Bushe ni finshi uyu Umwanakashi no mwaume baleciita pali ili ishitolo ilinono?	bem
12378_2_01_211029-180651_bem_142_elicit_1.wav	Cishinka sana alepekanya amakabe kabili cipalile ukuti napokolela abeni pantu pali ama kapu yabili. Bushe ni mwisa umu ali?	bem
29_3806_0_291_01_211114-134447_bem_433_elicit_0.wav	Abalume nabakashi nabekala pamo baleshimika ilyashi nabasekelela.	bem
16_7671_1_162_02_211110-164035_bem_eab_elicit_0.wav	nomba nishi uyu umulumendo efukeme pakwikata kambola	bem
1_3791_2_11_01_211105-202904_bem_cee_elicit_1.wav	Icaani ekele cintu caipipapo ukucila amaluba. 	bem
5_1232_2_51_01_211102-111921_bem_e3a_elicit_1.wav	Ning'wena yacishinka nomba ilemonka kwati yalifwa iyaasama kukanwa.	bem
