audio	sentence	native_lang
32_4567_3_322_02_211111-085536_bem_947_elicit_1.wav	Eee napa kubomba umbi naiminina umbi nao nasunsuma.	toi
2_400_1_22_02_211026-161459_bem_2a5_elicit_0.wav	naisuma icakwangasha ca mwana ku kanwa ka iko.	
318_2_01_211015-232811_bem_9d4_elicit_1.wav	Umo umulumendo naninako napa kapuna nakalimo pali ifyo alesamika pa muulu.	bem
13_6994_2_131_01_211031-160906_bem_9ed_elicit_1.wav	Filemoneka kwati nababikapo ifintu pa meenshi. Pantu bali pa meenshi nomba nabeminina pacintu.	nya
36_11268_3_362_02_220127-213656_bem_57f_elicit_1.wav	cimo ico uwacaice umo ekete cilemoneka kwati nalimo cinama iciiswile kanwa kabili file-aka sana	bem
22_7930_0_221_01_211113-010700_bem_004_elicit_0.wav	ibumba lya bantu Ili mu musebo	nbl
38_11924_4_381_01_211114-180158_bem_ba5_elicit_2.wav	Kwena balafula limo limo. Kabili nabasanga umwakuya tolauka ukwabula uwakubalesha.	bem
11_2511_2_111_01_211024-203820_bem_574_elicit_1.wav	Cileemoneka kwati nalimo pali ifyo shilefwaya mufilindi, kwati pali fimo ifyo shashikilepo mumushili.	bem
12_6723_4_121_01_211107-064528_bem_9ed_elicit_2.wav	Ubwangalo balecita pakufyensa fituku tuku nolubilo	nya
17_6571_1_172_02_220112-134112_bem_5da_elicit_0.wav	Pali abakashana nabalumendo ababuta inkanda.	toi
4_819_0_41_01_211025-155223_bem_5a5_elicit_0.wav	Balumendo babili nabatoloka mumwela elo baleteya amangalo ati basketball abene	bem
33_4935_1_332_02_211110-202700_bem_b14_elicit_0.wav	Umwaume nafwala itoloshi lya makumbi makumbi elyo ne shati ilya buuta elyo umwana uuli munuma yakwe nafwala ifya buuta	nse
2_389_1_22_02_211026-160251_bem_2a5_elicit_0.wav	Ubwingi bwa masako ya mbwa nayafita elyo umunono muli amasako yabuta.	
31_4396_3_312_02_211110-181958_bem_83a_elicit_1.wav	Kwena kuti afisalanganya pantu abaice bena fyonse kwangala.	
37_5826_1_372_02_211111-171608_bem_aa2_elicit_0.wav	Pantanshi yakwa namayo pali na kabwato akanono akeminine. 	bem
28_9249_4_281_01_220108-171509_bem_94f_elicit_2.wav	Takule moneke infula, menshi fye ayalesansa.	ngo
16_6377_2_161_01_220111-134523_bem_5da_elicit_1.wav	Emukwai aleteya ubwangalo bwa badminton.	toi
16_6386_4_161_01_220111-140635_bem_5da_elicit_2.wav	Emukwai kakulu saana akamana aka kwi shilya lubali kuli nempili.	toi
15_7471_1_152_02_211030-180018_bem_8cc_elicit_0.wav	elyo Pali na imbwa shitatu	bem
16_7652_2_161_01_211109-140650_bem_74d_elicit_1.wav	kafwile kali temwa ukulya saana aka akamwana elokacenjela	toi
12_6619_2_121_01_211105-165227_bem_9ed_elicit_1.wav	Natufwala ifyakusambilamo mumenshi	nya
12_6596_3_122_02_211103-094902_bem_ce8_elicit_1.wav	ehe naimakana kunse ye linga	bem
24_2579_4_241_01_211110-114655_bem_150_elicit_2.wav	Mumbali ya musebo muli abantu abaletamba ifyo balebutukila abali musebo	bem
9_2097_1_92_02_211026-133004_bem_901_elicit_0.wav	Bushe alikwisa umulumendo?	bem
26_8894_4_261_01_211112-035445_bem_8f1_elicit_2.wav	Kaili abashilika balaya ukuli konse baba tuma	bem
17_7850_0_171_01_211109-121807_bem_947_elicit_0.wav	Akamwana akanya kalepeluka pa cimpelwa.	toi
7_5400_3_72_02_170101-075919_bem_74d_elicit_1.wav	kuntanshi kulemoneka na ifimuti ifyauma.	toi
22_7823_1_222_02_211112-112434_bem_50c_elicit_0.wav	nakwimina  bashitata naba namamayo	lam
32_4662_1_322_02_211112-095606_bem_947_elicit_0.wav	bonse abaana abanono nabafwala utusote tumo twine kumitwe	toi
21_1865_0_211_01_211112-223106_bem_83a_elicit_0.wav	bashitata babili abasungu bali pa musebo balebebeta ifilindi bapisha panshi ya musebo umuba intambo sha malaiti nangula ifintu fimbi fye	
16_6245_4_161_01_220110-143358_bem_5da_elicit_2.wav	Awe kwena cilemoneka kwati bacifuma ati bololeko amolu nomba nabanaka ekwikalako apa.	tog
17_7788_2_171_01_211109-060715_bem_947_elicit_1.wav	Bapakuti bonte uyu umulilo ninsh kwali impepo sana.	toi
22_7846_0_221_01_211112-191741_bem_004_elicit_0.wav	ibumba lya balumendo lili pabwato	nbl
16_6435_0_161_01_220111-173440_bem_5da_elicit_0.wav	Umukashana nafwala ishati lya katapa katapa nakaputula kamacungwa.	toi
7_1570_0_71_01_170101-234602_bem_74d_elicit_0.wav	akamulumendo akakwata amatobo ayakulu.	toi
364_3_02_211016-102907_bem_dcc_elicit_1.wav	Nomba kunuma yakwe kuli aka ntemba apo bashitisha ifya kulya elo pali no mulumendo uleshitapo fimo.	bem
20_1503_0_201_01_211110-173049_bem_dbf_elicit_0.wav	umukashana nafukama pamulu walupili kwempefye nokupona	bem
8_1915_4_81_01_211031-094420_bem_abe_elicit_2.wav	Icimbayambaya cili nelangi ilya kashika	bem
15_7463_0_151_01_211027-151139_bem_9ff_elicit_0.wav	umwaice umukashana ali pa kampelwa	bem
15_3562_1_152_02_211022-112928_bem_9ff_elicit_0.wav	Umwaume nakwela pa nchinga Ali mukashila tondo.	bem
21_1727_4_211_01_211111-102100_bem_83a_elicit_2.wav	kwena mukumoneka ni mwisa wa ku fyabo fyaku kulyo elyo nakobeka ne fyola fyakashika fibili pa muulu wa chibumba  ico ekelemo mu mbali	
15_3685_0_151_01_211027-133533_bem_8cc_elicit_0.wav	Umukashana  Ali mu cipinda naimya na ukuboko Kwaku kuso.	bem
19_1358_1_192_02_211110-133742_bem_d8d_elicit_0.wav	panuma yebumba ili pali namayo untu akwete incinga, elyo nafwala ifyafita.	leh
29_3827_3_292_02_211114-114437_bem_a9e_elicit_1.wav	Ee boi,nakaka pamenso mukufwayafye ati aleya ingishe bola.	bem
34_4963_4_341_01_211113-145135_bem_004_elicit_2.wav	Baleya ku nkondo nabakalipa nabafwala namakalashi aya fiita.	nbl
34_5182_0_341_01_211114-170352_bem_50c_elicit_0.wav	ibumba lya bantu Ili mu bwato	lam
14_7179_2_141_01_211111-172248_bem_f08_elicit_1.wav	Emukwai cilemoneka kwati nibawishi bacifuluka sana umwana wabo.	bem
22_2028_2_221_01_211109-221053_bem_50c_elicit_1.wav	Umo icakufwala cakwe nacikwata iluba ilyakashika pacifuba.	lam
31_4211_0_311_01_211108-181559_bem_85e_elicit_0.wav	Bashitata babili abafita inkanda nabekala panse pamu pando uwa cishimbi.	bem
12294_3_02_211024-164335_bem_dcc_elicit_1.wav	Elyo lubali lumbi ,kulemoneka icikuulwa icabuuta kabili ici cilemoneka cikalamba, nakalimo bakapokola eco balelonda.	bem
12_2906_4_121_01_211031-123344_bem_bd6_elicit_2.wav	elyo Icitukutuku nacikwata ifilembo	lam
17_7838_2_171_01_211109-112039_bem_947_elicit_1.wav	Cipalile kwati umwana alina umwenso.	toi
16_7601_4_161_01_211109-112519_bem_74d_elicit_2.wav	awe cishinka aka akachola apapile kanono nganshi.	toi
9_5955_3_92_02_211029-195019_bem_ebf_elicit_1.wav	Bushe cilemoneka shani icifulo ici?	bem
22_7944_1_222_02_211113-003020_bem_50c_elicit_0.wav	na kwata icitabo ku maboko	lam
27_9191_4_271_01_211114-001830_bem_f07_elicit_2.wav	Kuntanshi yakwe kuli bamayo nabakontama kuli efyo balecita.	nya
28_9272_1_282_02_220102-152233_bem_9ff_elicit_0.wav	kabili incende naikwata imichanga iingi elyo na ifyani ifyauma.	bem
13_3200_1_132_02_211025-163306_bem_9ed_elicit_0.wav	Ifi fyani file moneka kwati fiko filwa ifya mu menshi	nya
19_7055_4_191_01_220118-101311_bem_524_elicit_2.wav	umulumendo naipomba nakabuta kukuboko kwakukulyo	bem
1_3802_0_11_01_211105-210009_bem_cee_elicit_0.wav	Umwaume ali mukabwato akanoono.	bem
1_3812_1_12_02_211103-102259_bem_2a5_elicit_0.wav	Amwanakashi alemwentula.	bem
31_4400_1_312_02_211110-183219_bem_83a_elicit_0.wav	Umukashana uuli pantashi alesotapo fimo ifyo amwene.	
28_3473_2_281_01_211111-152010_bem_d8d_elicit_1.wav	uku kuntu kulemoneka amabwe aya katapa katapa, katwishi nga ninshi yilengele.	leh
15_3534_2_151_01_211022-111306_bem_8cc_elicit_1.wav	Mulandu nshi aletotela amaboko?	bem
34_10798_0_341_01_220122-154617_bem_57f_elicit_0.wav	abantu abalekanalekana Bali pancende imo panshita ya kasuba, Pali aba Pali abaume, abanakashi , abacikoloci na bacaice.	bem
36_11419_2_361_01_220201-061407_bem_57f_elicit_1.wav	elyo kabili uyu wine mwaume nafwala nakaputula yafiita iipi kabili nafwala nakasote kafiita	bem
13_3163_3_132_02_211025-144448_bem_9ed_elicit_1.wav	Aka emininepo, ekalemwafwa ebunda lilya intambo ilemutinta	nya
27_9149_1_272_02_211113-183815_bem_b15_elicit_0.wav	Aba babili nabalolesha ukwapusana. Umukashana alenwa namenshi kukabotolo.	leh
7_1631_3_72_02_211031-124414_bem_40e_elicit_1.wav	kulemoneka kuli abantu abapusana pusana eko ali	bem
19_1348_3_192_02_211110-131815_bem_d8d_elicit_1.wav	umo ekele mulemoneka kwati nimulya bapangila insapato.	leh
1_3773_4_11_01_211105-195130_bem_cee_elicit_2.wav	Kunuma kuli ukwacingililwa na utushimbi.	bem
20_7363_3_202_02_220119-225158_bem_665_elicit_1.wav	Nomba akasuba nako nakafuma ngako batumine, mona ifyo ashingilishe umwamfuli wakwe hahha.	bem
16_6363_4_161_01_220111-130819_bem_5da_elicit_2.wav	Kanshi eco alecofela aka jinga aka ukuti ololeko amolu pa nshita ya cungulo.	toi
22_7814_3_222_02_211112-110046_bem_50c_elicit_1.wav	nashika ici mbaya-mbaya mwisamba ya isoloto yaci kulwa	lam
25_2844_0_251_01_211110-005319_bem_5da_elicit_0.wav	Umulumendo wikele pacipuna alepokelela ifya kucita ukufuma kuli bakalamba bamilimo bakwe	toi
36_5487_0_361_01_211113-144848_bem_654_elicit_0.wav	Akamwama nakasendama mutumipila nakalosha mumulu kalemwentula nokumwentula.	bem
21_7556_4_211_01_220117-133522_bem_665_elicit_2.wav	Ifyo ukwangala kuwama kwati takwakapwepo, kanshi mayo bwaichefye bulebomba ngobwalwa.	bem
32_4458_0_321_01_211111-154713_bem_e94_elicit_0.wav	Namayo umusungu ali nakanya kakwe kucende yakwangala	nyj
14_3368_1_142_02_211030-002142_bem_743_elicit_0.wav	Icibansa cakatapakatapa. Bushe yakwata amasako ayashani?	bem
33_4705_2_331_01_211109-120711_bem_c25_elicit_1.wav	Na kabili umo pa baletamba umukashana aleloosha ilyo ashintilile pa kubeya kwa mulumendo	nse
15_3624_1_152_02_211022-194033_bem_9ff_elicit_0.wav	Bushe aya menshi yafumine kwi?	bem
21_7532_0_211_01_220117-124102_bem_665_elicit_0.wav	Utwana twa ci-Asia tubili natumwentula mucikope.	bem
22_7909_0_221_01_211113-003639_bem_004_elicit_0.wav	mukashana nomulunde Bali mu ng'anda	nbl
7_1625_0_71_01_170101-171749_bem_74d_elicit_0.wav	namayo umukote alikwata na imfwi mu mutwe.	toi
7_1671_1_72_02_211031-135124_bem_40e_elicit_0.wav	kunuma yakwe kuli necikuulwa icikalamba	bem
18_12087_0_181_01_211114-150741_bem_5da_elicit_0.wav	Shitaata umo nabakashana bane baleshana nabemya namaboko mumulu.	toi
37_5799_4_371_01_211111-163421_bem_5bb_elicit_2.wav	Ili ishtolo lilemoneka ngalilya bashitishamo balamya, elo nefintu fimbi ifyalekana lekana.	bem
13_6896_4_131_01_211031-101705_bem_9ed_elicit_2.wav	Limbi bale fwaya ba bangilepo uku cila mbwa ekuti balei langa bwino mufya kucita	nya
28_3477_0_281_01_211111-152531_bem_d8d_elicit_0.wav	namayo wabuta inkanda nafwala akaputula elyo naiminina mucibansa camupila wa cimuti (baseball)	leh
587_3_02_211004-151622_bem_81c_elicit_1.wav	Aba bantu aba balemoneka balecite nshi?	bem
12_6713_4_121_01_211107-063046_bem_9ed_elicit_2.wav	Nafwala icakufimba kumutwe elyo aleteya	nya
12_6598_0_121_01_211105-135205_bem_9ed_elicit_0.wav	Akanakashi akaice, kalebutuka nensapato pamaloba	nya
21_1717_2_211_01_211111-095503_bem_83a_elicit_1.wav	fintu alemoneka alishibisha umulimo wakwe pantu alebombafye eka ukwabula nakafwa	
36_11245_1_362_02_220127-044224_bem_57f_elicit_0.wav	ellyo kabili iyi mbwa ilemoneka iyabusaka sana kabili yalikwata namafufu ayengi	bem
15_7488_4_151_01_211027-154144_bem_9ff_elicit_2.wav	nalimo kuli icangalo ca kucinfyanya	bem
16_7712_2_161_01_211109-170022_bem_74d_elicit_1.wav	awe iyo apa bali tepamaluba ici cani icakatapa katapa icili mucibansa	toi
31_10062_3_312_02_220128-204047_bem_eb0_elicit_1.wav	Bushe ici icifulo ico uyu shikulubantu umukoloci ekelepo cilemoneka shani?	bem
1_3790_1_12_02_211103-094804_bem_2a5_elicit_0.wav	Abali bane baume na umwanakashi umofye. 	bem
16_6212_4_161_01_220110-132830_bem_5da_elicit_2.wav	Emukwai kwena acila eshamo ukumona efyo filemulinga epo talashita.	tog
16_6344_0_161_01_220111-115536_bem_5da_elicit_0.wav	Umukashana naiminina pa cimbayambaya camu tuntulwa.	toi
27_3240_3_272_02_211110-140816_bem_f07_elicit_1.wav	Elo uyu umukashana talemoneka kwati alishiba saana ukushana mwee.	nya
38_11899_2_381_01_211114-174037_bem_ba5_elicit_1.wav	Ninshi uyu umuntu tafwele bwino. Pantu muli ishi incende balakomaila ukuti umuntu afwale icimpompo na fimbi ifyakumucingilila.	bem
34_4997_2_341_01_211113-165935_bem_004_elicit_1.wav	Umulumendo ni kapyanga wamu musebo.	nbl
5_4945_4_51_01_220116-130044_bem_03f_elicit_2.wav	Kuki na ifimenwa ifilekula  lubali.	bem
17_6501_1_172_02_220112-113709_bem_5da_elicit_0.wav	Umo umukashana nafwala ifya makumbi makumbi elo umukashana nomulumendo bafwele ifya katapa katapa.	toi
22_1997_1_222_02_211108-174347_bem_004_elicit_0.wav	Naikata isabi ingi	nbl
5_4903_3_52_02_220125-210404_bem_574_elicit_1.wav	Cilemoneka ni nshita ya cungulo pantu akasuba takasanike saana nalimo ka leingila.	bem
22_7865_4_221_01_211112-201639_bem_004_elicit_2.wav	babili Bambi naba fwala ifya buta na ifya fita	nbl
28_3659_4_281_01_211112-210723_bem_d8d_elicit_2.wav	ishi imbwa shonse shaume, yimo yalikwata umucila uwipi yimbi yakwata uutali.	leh
769_4_01_211011-174420_bem_6b0_elicit_2.wav	Aka akalittoni lisikiyo atula pamona pene.	bem
21_7671_1_212_02_220115-193009_bem_62a_elicit_0.wav	Uyu umukashana alemoneka kwati mwina Asia, elyo nafwala akasote ka makumbi makumbi	bem
13_6762_0_131_01_211028-101615_bem_9ed_elicit_0.wav	Akabwa kali mung'anda, mupeepi naka kwata icisabo icili panshi.	nya
22_2086_3_222_02_211109-143142_bem_004_elicit_1.wav	Cilemoneka kwati muli amenshi	nbl
27_3357_0_271_01_211111-124612_bem_e6d_elicit_0.wav	Ibumba lyabantu nabekala mufipuna kuntanshi yacikulwa	leh
18_6783_0_181_01_220116-210353_bem_524_elicit_0.wav	Abana abanono batatu baleyangala pa musebo.	bem
22_2123_1_222_02_211110-073649_bem_004_elicit_0.wav	Imo yali fita  imba ya fitulukila	nbl
28_9231_4_281_01_220108-153149_bem_94f_elicit_2.wav	Cile moneka kwati efyo abanakashi ba fwala uku ku ncende	ngo
18_6895_2_181_01_220117-123059_bem_524_elicit_1.wav	Elyo bonse aba bali bane abemanine kuntanshi nabafwala utusote kumitwe yabo.	bem
22_7918_2_221_01_211113-005052_bem_004_elicit_1.wav	elo kuli umuntu ale'enda	nbl
1_163_2_11_01_211031-135611_bem_cc3_elicit_1.wav	naikwata icimuti icauma kukanwa. bushe imbwa ilemoneka shani?	toi
26_8760_4_261_01_211111-220305_bem_8f1_elicit_2.wav	Ndemona kwati ifi ifinama ni mpanga, pantu efinama fyabuta ngefi.	bem
26_8890_4_261_01_211112-034735_bem_8f1_elicit_2.wav	Incende shaifi shali talala sana	bem
15_7456_4_151_01_211027-142528_bem_9ff_elicit_2.wav	nalimo pali ifyo aleetetula mu matontonkanyo yakwe	bem
1_3804_0_11_01_211105-210247_bem_cee_elicit_0.wav	Abakashana babili bali mucibansa icamangalo.	bem
18_6943_1_182_02_220117-161601_bem_5bb_elicit_0.wav	Naikalako elyo ukuboko kumo kuli ba chinama elyo kumbi kuli mumulu.	bem
32_4546_1_322_02_211111-075224_bem_947_elicit_0.wav	Eee cacine kabili pantanshi yamukashana uyu napeminina umulumendo.	toi
34_4995_4_341_01_211113-165504_bem_004_elicit_2.wav	Bonse nabafwala ama shati aya buuta.	nbl
17_7932_1_172_02_211110-213324_bem_e94_elicit_0.wav	Ee cacine kabili pali na kapokola umlumendo uwiminine kumbali yamusebo.	nya
28_9354_2_281_01_220109-152953_bem_94f_elicit_1.wav	Bale moneka kwati bale mwafwako ukwimba noku lisha ifilimba.	ngo
22_7731_3_222_02_211111-224338_bem_50c_elicit_1.wav	Mu menshi kuli mbwa shitatu Isha fita	lam
34_5086_4_341_01_211114-102452_bem_50c_elicit_2.wav	Efyo capala naumfwa bwino ukwangala ku lulamba lwa mumana.	lam
39_941_4_391_01_211117-161752_bem_1e5_elicit_2.wav	cilemoneka kwati aledonsana no mwana munankwe kabili aba bana bonse nabatemwa ifyo bale-angala	bem
38_11856_1_382_02_211114-173923_bem_f12_elicit_0.wav	Uyu umwaume bushe eshilefye mukwangala eka nangu pali abo alecimfyanya nabo?	bem
11_2577_1_112_02_211026-132913_bem_1e5_elicit_0.wav	Nga finshi alecita mumiti yalepa Fi?	bem
5_1225_2_51_01_211102-110951_bem_e3a_elicit_1.wav	Umwaume uupisishe amaboko mwitumba nafwala ifyampepo fibili.	bem
26_8815_0_261_01_211112-005759_bem_8f1_elicit_0.wav	Bakabomba bali pancende epobale bomba.	bem
33_4885_4_331_01_211110-214455_bem_c25_elicit_2.wav	Cilemoneka kwati iyi imbwa pali ifyo ilelolesha.	nse
16_6302_2_161_01_220111-001254_bem_5da_elicit_1.wav	Emukwai eyo yine, balashitishamo ifyakulya nefya kunwa kubantu abesa mukutamba nokusamba pakamana.	toi
17_7992_3_172_02_211111-103218_bem_e94_elicit_1.wav	Nipamulandu nshi shilebutukila intunga imo?	nya
2_4090_2_21_01_211031-140449_bem_2a5_elicit_1.wav	Imbwa iili kukuso naifwala umushipi wakashika elo iili ku kukulyo naifwala umushipi wa fiita.	bem
38_6057_1_382_02_211112-175735_bem_ba5_elicit_0.wav	Iyi nishilya imbwa ishafyalilwa mwi bala, kanshi yalicenjele muli uyu mulimo.	bem
7_5400_2_71_01_211104-155428_bem_1e5_elicit_1.wav	napapa necola munuma nakaka necampepo mumusana	bem
16_7674_2_161_01_211109-145122_bem_74d_elicit_1.wav	kwena teti njishibe, elo imbwa ishi shilebutuka mucibansa icefyani ifyakatapa katapa.	toi
36_5556_0_361_01_211114-173804_bem_654_elicit_0.wav	Namayo ali pamulundu aleangala nembwa palunkoto. Aleiposela imbwa akantu elyo imbwa ileesha ukwanka.	bem
33_4835_2_331_01_211109-233351_bem_c25_elicit_1.wav	Kabili ishi imbwa shonse shibili nashikwata utuntu utwa kashika mu tunwa	nse
33_4938_0_331_01_211111-001416_bem_c25_elicit_0.wav	Umulumendo umwaice ali pa cimpelwa  ku ncende ya mpanga	nse
7_5352_1_72_02_170101-065139_bem_74d_elicit_0.wav	bonse babili nabalala pabusanshi.	toi
16_7711_0_161_01_211109-165911_bem_74d_elicit_0.wav	imbwa shibili shilelwila mucibansa icalunkoto ulwakatapa katapa	toi
28_9328_2_281_01_220109-132832_bem_94f_elicit_1.wav	Efyo bale moneka, pantu tabale moneka kwati balei lisha iyi banjo	ngo
28_9368_0_281_01_220110-180807_bem_94f_elicit_0.wav	Umwaume no mwanakashi bale enda mukwangufyanya.	ngo
37_11465_1_372_02_211113-151958_bem_aa2_elicit_0.wav	Bakateya ba ubu bwangalo balafwala ifyakufwala ifya kuicingilila kumpempo na amasanso yambi	bem
2_355_1_22_02_211026-152502_bem_2a5_elicit_0.wav	Kunuma yaiko kuli icibi ca buta na ifi bumba fya katapa katapa.	
17_7800_2_171_01_211109-063759_bem_947_elicit_1.wav	Ee pantu imo ili kuntanshi imbi ili kunuma.	toi
20_7275_1_202_02_220119-113820_bem_665_elicit_0.wav	Wasosafye bwino sana, baleyangala umo pamulu wamunankwe ngapo nga uulipanshi alesambilila?	bem
12_6617_2_121_01_211105-164927_bem_9ed_elicit_1.wav	Elo, tulelole shanya epo tule yangala	nya
33_4932_4_331_01_211110-235846_bem_c25_elicit_2.wav	Kumbali ya musebo kuli ifimuti ifingi ifyakatapa katapa	nse
38_11798_2_381_01_211114-152131_bem_ba5_elicit_1.wav	Limbi kuti paba ni pamaca elyo baleipekanya ukuya pamumana.	bem
27_9057_3_272_02_211113-120048_bem_b15_elicit_1.wav	Nangu acifwayafye ukupitapo ifi fine kabili abalumendo bamo tabakwata mwenso.	leh
20_1548_2_201_01_211111-081627_bem_dbf_elicit_1.wav	uyu mwana napela banina incito yakwamba ukulonga ifi alongolwelele	bem
16_7706_4_161_01_211109-165157_bem_74d_elicit_2.wav	ee kwena kuti caba nifyofine wasosa, pantu uku ali uyu takulemoneka na ifimbaya mbaya.	toi
619_0_01_211005-112927_bem_dcc_elicit_0.wav	Abalumendo nabakashana bali mucikuulwa cabwalwa.	bem
16_7749_4_161_01_211110-103105_bem_74d_elicit_2.wav	ee ilingi line nififine ificitika babili abengi imishishi shilabacigilisha balafilwa na ukulwa bwino.	toi
1_31_1_12_02_211026-093457_bem_d90_elicit_0.wav	Bushe finshi filecitika?	bem
17_6634_0_171_01_220114-143756_bem_9fd_elicit_0.wav	Bakateya wamupila wankonto nabeminina pacibansa baleseka.	bem
22_1991_1_222_02_211108-173503_bem_004_elicit_0.wav	Kulubali lwakwe kuli umufoko	nbl
27_8966_2_271_01_211113-102159_bem_f07_elicit_1.wav	eya icho cishinka ukulingana nefyo kalemoneka pamenso. Bushe kuti kafunya kwisa biscuit aka akaice?	nya
27_9133_2_271_01_211113-213104_bem_f07_elicit_1.wav	Ninshi aba bamayo balefwaya ukulya porridge.	nya
16_6435_4_161_01_220111-173440_bem_5da_elicit_2.wav	Nafwala nama gilasi aya fita umukashana uyu kunuma yakwe kuli na honda.	toi
7_1747_0_71_01_170102-013004_bem_74d_elicit_0.wav	imbwa ilebutuka pamenshi makasa yabuta.	toi
34_5196_2_341_01_211114-173929_bem_50c_elicit_1.wav	cilemoneka kwati balelanshanya	lam
30_4120_0_301_01_211110-135447_bem_654_elicit_0.wav	Umukote umusungu naikala mucende yakubelengelamo,alebelenga.	bem
7_5393_3_72_02_170101-075101_bem_74d_elicit_1.wav	elo uku Kuli na abantu abaletamba ubu ubwangalo.	toi
9_2139_0_91_01_211025-135634_bem_ebf_elicit_0.wav	umwanakashi umukalamba alebutuka mu cibansa	bem
34_10742_4_341_01_220120-141928_bem_1e5_elicit_2.wav	kuli iyi incende kuli ifikopa,ifyela elyo ne fimuti cilemoneka kwati nimucifulo ba sungila ifintu ifyalekanalekana	bmb
4_4707_2_41_01_211031-105831_bem_5a5_elicit_1.wav	Kaili aba abakashana naba fula ne sampato shabo.	bem
18_12131_4_181_01_211114-223425_bem_5da_elicit_2.wav	Ee boi,elyo kunuma yafimuti ifi kulemoneka icikulwa icukulu saana,cipalile iyi ncende baipanga iyakutusishako.	toi
7_5392_4_71_01_211104-142418_bem_1e5_elicit_2.wav	mumusebo mulemoneka namabwe yatobaika kwati ba tobelamofye	bem
1_126_3_12_02_211027-091155_bem_d90_elicit_1.wav	Bushe ninshi acilacita?	bem
34_5069_2_341_01_211113-224254_bem_004_elicit_1.wav	Babili nabafwala fya mpepo.	nbl
12_2937_2_121_01_211031-183643_bem_bd6_elicit_1.wav	ehe muli na bantu abengi abalebatamba	lam
13_6962_4_131_01_211031-151901_bem_9ed_elicit_2.wav	Kale moneka kwati eko abantu abalecimfyanya mukusamba babomfya	nya
20_7214_0_201_01_220115-215017_bem_62a_elicit_0.wav	ibumba lya bantu nabekala kunse yacibansa baletamba shitata	bem
17_7807_3_172_02_211109-151745_bem_e94_elicit_1.wav	Cacine kabili umulumendo pa abana babili tafwele ifyakufwala afwelefye kaputula yamukati.	nya
34_10744_3_342_02_220125-054350_bem_d0b_elicit_1.wav	bushe iyi incende yamumana kubelele mbwa ilemoneka Shani kabili finshi fimbi filesangwako?	bem
34_5070_2_341_01_211113-224401_bem_004_elicit_1.wav	Baleimba inyimbo.	nbl
27_8995_2_271_01_211113-105856_bem_f07_elicit_1.wav	Bushe uku balesambilila ukocelela kulemoneka kwati nikwisa?	nya
22_2171_0_221_01_211110-230233_bem_50c_elicit_0.wav	Imbwa naikala nabantu bale pita.	lam
7_5363_1_72_02_170101-070711_bem_74d_elicit_0.wav	nabasekelela bambi nabasonta neminwe kukamela.	toi
34_5087_2_341_01_211114-102848_bem_50c_elicit_1.wav	Umukashana nafwala akatambala kumutwe	lam
16_6378_2_161_01_220111-134659_bem_5da_elicit_1.wav	Emukwai euyu wine beta ati referee.	toi
14_7229_3_142_02_211112-153336_bem_5da_elicit_1.wav	Ukuti bashi tata bala cofa bwino ama jinga kabili nibakafundisha basuma ,kanshi eco namayo afundilwa pali bashi tata.	toi
34_5163_4_341_01_211114-152554_bem_50c_elicit_2.wav	kukulyo kwakwe kuli amaluba ya katapa-katapa	lam
27_8972_4_271_01_211113-103017_bem_f07_elicit_2.wav	Elyo cilepala kwati amabuku aya  yakusukulu.	nya
14_7149_0_141_01_211111-150932_bem_f08_elicit_0.wav	Imbwa iyafita ilefuma mu kamana necimuti kukanwa.	bem
22_7758_2_221_01_211112-113543_bem_004_elicit_1.wav	nakafwala kaputula takafwale nesopato	nbl
30_3978_4_301_01_211109-102053_bem_654_elicit_2.wav	Cili kwati pali efyo balesefya.	bem
27_3305_1_272_02_211110-215539_bem_f07_elicit_0.wav	Pali aba abaana batatu nabeminina elyo umo alebutuka.	nya
12_2832_0_121_01_211029-025124_bem_bd6_elicit_0.wav	imbwa Iya fita nai ikala	lam
21_1872_0_211_01_211112-224108_bem_83a_elicit_0.wav	Bashitata babili no mukashana abasungu bali kucikulwa bateyelamo icangalo ca kulasa pa kati ka chibulungwa	
5_1103_4_51_01_211102-064312_bem_e3a_elicit_2.wav	Kulemoneka ngakuciswebebe pantu takulemoneka icimuti nangu cimo.	bem
39_900_1_392_02_211116-164125_bem_901_elicit_0.wav	kabili imbwa yabuuta icinso conse ikalambapo ukucila imbwa yakwata pa menso pakashika	bem
17_6697_4_171_01_220115-103205_bem_9fd_elicit_2.wav	Emukwai kwena epo pene, palemoneka paliba abantu abengi sana abesa mukusambilila.	bem
16_6436_2_161_01_220111-173627_bem_5da_elicit_1.wav	Umo umulumendo nafwala ifya makumbi makumbi umbi afwele ifya buta.	toi
38_11842_1_382_02_211114-171719_bem_f12_elicit_0.wav	Nomba iyi imbwa ifi ifwele icikwete inambala, ninshi ilecimfyanya na ishibiye?	bem
28_3606_4_281_01_211112-192919_bem_d8d_elicit_2.wav	umbi alemoneka kwati alewaminisha ifyakulya alebika pambale.	leh
1_3981_3_12_02_211104-164222_bem_2a5_elicit_1.wav	umulumendo kwena aleipakisha, ali awansansa pakutolaika. Bushe ciitwa shani kabili ilyo atoloka mululu teeti aisange panshi? Pantu takuli ifyakuicingilila mumbali.	
13_3244_1_132_02_211025-222943_bem_9ed_elicit_0.wav	Kunuma  kwa shiko kuli mbwa. Ile moneka inchito yaiko yaku chingilila impanga nga kwaisa aba lwani.	nya
